name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
mannheim;2019-09-13;22,9;13,4;18,0;22,9;13,4;18,0;13,6;77,4;0,000;0,0;0,00;NA;0,0;0,0;NA;11,0;288,2;1031,5;30,8;23,6;213,5;18,2;7;NA;2019-09-13T06:58:41Z;2019-09-13T19:44:44Z;0,47;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-14;24,0;12,8;18,0;24,0;12,8;18,0;12,4;72,1;0,000;0,0;0,00;NA;0,0;0,0;NA;13,0;354,5;1030,6;41,3;26,7;207,3;17,8;7;NA;2019-09-14T07:00:09Z;2019-09-14T19:42:34Z;0,50;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-15;26,8;10,5;18,4;26,7;10,5;18,4;11,4;66,6;0,000;0,0;0,00;NA;0,0;0,0;NA;8,9;304,1;1023,9;1,1;29,1;221,3;19,1;7;NA;2019-09-15T07:01:36Z;2019-09-15T19:40:24Z;0,54;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-16;24,1;10,3;17,8;24,1;10,3;17,8;10,2;64,2;0,000;0,0;0,00;NA;0,0;0,0;NA;12,1;345,8;1019,9;65,1;25,9;191,1;16,6;7;NA;2019-09-16T07:03:04Z;2019-09-16T19:38:14Z;0,58;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-17;21,0;12,7;17,1;21,0;12,7;17,1;9,0;60,7;0,058;100,0;8,33;rain;0,0;0,0;NA;21,3;333,0;1020,1;41,6;22,2;171,5;14,9;6;NA;2019-09-17T07:04:31Z;2019-09-17T19:36:04Z;0,61;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-18;18,0;5,6;12,7;18,0;5,4;12,5;4,6;60,4;0,000;0,0;0,00;NA;0,0;0,0;NA;14,8;7,1;1025,3;0,5;26,7;192,8;16,6;6;NA;2019-09-18T07:05:59Z;2019-09-18T19:33:54Z;0,64;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-19;17,0;7,1;12,0;17,0;5,1;11,5;3,3;57,6;0,000;0,0;0,00;NA;0,0;0,0;NA;15,1;4,2;1028,5;20,0;18,5;219,7;19,1;7;NA;2019-09-19T07:07:27Z;2019-09-19T19:31:43Z;0,68;Clear;Partly cloudy throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-20;19,7;5,3;12,3;19,7;4,1;12,0;2,4;54,0;0,000;0,0;0,00;NA;0,0;0,0;NA;12,3;46,7;1027,9;56,0;26,7;209,8;18,1;7;NA;2019-09-20T07:08:55Z;2019-09-20T19:29:33Z;0,71;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-21;24,4;4,8;14,5;24,4;4,7;14,3;3,8;53,4;0,000;0,0;0,00;NA;0,0;0,0;NA;11,7;69,2;1020,1;0,0;32,5;212,1;18,4;7;NA;2019-09-21T07:10:23Z;2019-09-21T19:27:22Z;0,75;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-22;23,4;6,8;15,6;23,4;6,8;15,5;8,2;63,9;0,000;0,0;0,00;NA;0,0;0,0;NA;8,1;313,5;1011,7;49,6;24,8;175,7;15,2;6;NA;2019-09-22T07:11:51Z;2019-09-22T19:25:12Z;0,75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-09-23;19,6;14,0;16,6;19,6;14,0;16,6;12,9;79,7;13,300;100,0;45,83;rain;0,0;0,0;NA;21,2;228,9;1015,1;76,7;18,3;100,7;8,6;4;NA;2019-09-23T07:13:19Z;2019-09-23T19:23:02Z;0,82;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-24;18,7;11,3;14,8;18,7;11,3;14,8;12,2;85,0;1,256;100,0;29,17;rain;0,0;0,0;NA;14,6;167,2;1013,4;72,5;26,4;95,9;8,3;3;NA;2019-09-24T07:14:48Z;2019-09-24T19:20:52Z;0,85;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-25;17,4;14,1;15,5;17,4;14,1;15,5;12,7;84,1;3,070;100,0;70,83;rain;0,0;0,0;NA;21,0;203,4;1009,2;75,5;23,5;143,3;12,4;5;NA;2019-09-25T07:16:16Z;2019-09-25T19:18:41Z;0,89;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-26;18,0;13,9;15,8;18,0;13,9;15,8;14,4;91,1;1,459;100,0;45,83;rain;0,0;0,0;NA;17,4;181,3;1012,5;83,1;23,3;98,4;8,5;4;NA;2019-09-26T07:17:45Z;2019-09-26T19:16:31Z;0,92;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-27;17,2;13,2;15,7;17,2;13,2;15,7;13,7;87,6;9,032;100,0;45,83;rain;0,0;0,0;NA;20,3;189,9;1012,9;89,5;25,0;82,5;6,9;3;NA;2019-09-27T07:19:14Z;2019-09-27T19:14:22Z;0,95;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-28;18,1;13,5;15,3;18,1;13,5;15,3;11,7;79,7;0,171;100,0;50,00;rain;0,0;0,0;NA;23,2;204,5;1015,8;58,4;22,1;168,6;14,5;6;NA;2019-09-28T07:20:43Z;2019-09-28T19:12:12Z;0,00;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-29;20,2;12,0;16,4;20,2;12,0;16,4;10,9;71,1;0,950;100,0;16,67;rain;0,0;0,0;NA;31,3;190,6;1009,3;63,5;14,6;134,9;11,7;6;NA;2019-09-29T07:22:12Z;2019-09-29T19:10:03Z;0,02;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-09-30;17,8;12,9;15,7;17,8;12,9;15,7;10,9;73,6;6,299;100,0;37,50;rain;0,0;0,0;NA;47,9;239,6;1011,1;71,9;14,6;171,4;14,8;6;NA;2019-09-30T07:23:42Z;2019-09-30T19:07:54Z;0,05;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-01;19,8;11,6;14,9;19,8;11,6;14,9;12,1;83,9;7,462;100,0;50,00;rain;0,0;0,0;NA;21,5;181,6;1007,3;61,5;15,0;117,9;10,2;4;NA;2019-10-01T07:25:12Z;2019-10-01T19:05:45Z;0,09;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-02;15,7;8,8;13,3;15,7;7,4;13,1;9,4;78,3;1,089;100,0;50,00;rain;0,0;0,0;NA;22,3;279,6;1008,5;52,6;14,3;89,3;7,6;4;NA;2019-10-02T07:26:42Z;2019-10-02T19:03:37Z;0,12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-03;13,3;5,2;9,3;13,3;3,0;8,6;6,1;81,1;0,004;100,0;4,17;rain;0,0;0,0;NA;11,6;198,5;1019,4;27,3;25,1;170,7;14,8;6;NA;2019-10-03T07:28:12Z;2019-10-03T19:01:29Z;0,15;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-04;13,5;7,9;10,2;13,5;6,5;9,3;8,2;87,4;2,877;100,0;54,17;rain;0,0;0,0;NA;19,4;184,9;1010,7;72,8;27,0;53,3;4,5;2;NA;2019-10-04T07:29:42Z;2019-10-04T18:59:21Z;0,19;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-05;13,1;9,1;11,7;13,1;8,6;11,7;8,0;78,6;0,433;100,0;29,17;rain;0,0;0,0;NA;21,4;323,3;1013,6;57,6;22,3;137,5;11,9;5;NA;2019-10-05T07:31:13Z;2019-10-05T18:57:14Z;0,25;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-06;10,3;8,6;9,5;10,3;7,0;8,9;7,7;88,8;23,410;100,0;66,67;rain;0,0;0,0;NA;15,8;85,3;1015,0;75,1;11,5;43,9;3,9;1;NA;2019-10-06T07:32:44Z;2019-10-06T18:55:07Z;0,25;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-07;13,3;8,6;10,8;13,3;7,6;10,4;8,9;88,5;1,703;100,0;41,67;rain;0,0;0,0;NA;10,9;150,6;1017,5;72,6;21,5;119,2;10,3;5;NA;2019-10-07T07:34:15Z;2019-10-07T18:53:01Z;0,29;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-08;14,2;11,7;12,7;14,2;11,7;12,7;11,2;90,9;10,441;100,0;75,00;rain;0,0;0,0;NA;21,1;186,6;1012,8;72,5;17,3;84,8;7,3;4;NA;2019-10-08T07:35:47Z;2019-10-08T18:50:55Z;0,32;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-09;14,4;10,3;12,2;14,4;10,3;12,2;10,2;87,3;7,808;100,0;58,33;rain;0,0;0,0;NA;20,8;207,3;1011,9;61,2;22,6;110,7;9,6;5;NA;2019-10-09T07:37:18Z;2019-10-09T18:48:50Z;0,35;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-10;14,6;9,4;11,5;14,6;7,3;11,1;8,8;83,5;4,891;100,0;54,17;rain;0,0;0,0;NA;26,6;208,2;1016,1;34,9;11,7;137,3;12,0;5;NA;2019-10-10T07:38:50Z;2019-10-10T18:46:45Z;0,39;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-11;18,2;8,7;12,6;18,2;6,6;12,1;10,0;84,7;0,017;100,0;8,33;rain;0,0;0,0;NA;20,5;177,3;1018,4;85,8;27,4;129,7;11,1;5;NA;2019-10-11T07:40:23Z;2019-10-11T18:44:42Z;0,42;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-12;21,2;11,0;16,0;21,2;11,0;16,0;11,2;74,5;0,000;0,0;0,00;NA;0,0;0,0;NA;23,7;176,4;1014,5;30,9;24,8;128,0;11,1;5;NA;2019-10-12T07:41:55Z;2019-10-12T18:42:38Z;0,45;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-13;24,8;14,4;19,0;24,8;14,4;19,0;13,8;73,4;0,000;0,0;0,00;NA;0,0;0,0;NA;22,4;176,2;1013,6;14,6;31,7;143,4;12,5;5;NA;2019-10-13T07:43:28Z;2019-10-13T18:40:36Z;0,50;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-14;23,9;12,1;17,9;23,9;12,1;17,9;12,7;73,5;0,000;0,0;0,00;NA;0,0;0,0;NA;14,5;167,5;1013,2;11,7;30,9;145,7;12,6;5;NA;2019-10-14T07:45:02Z;2019-10-14T18:38:34Z;0,52;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-15;20,5;11,5;15,3;20,5;11,5;15,3;12,5;83,6;2,381;100,0;25,00;rain;0,0;0,0;NA;15,8;244,4;1008,2;74,0;21,4;81,4;6,9;4;NA;2019-10-15T07:46:35Z;2019-10-15T18:36:33Z;0,55;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-16;17,4;11,4;13,5;17,4;11,4;13,5;9,8;79,0;1,662;100,0;29,17;rain;0,0;0,0;NA;23,8;195,3;1013,8;37,6;20,1;123,9;10,8;5;NA;2019-10-16T07:48:09Z;2019-10-16T18:34:33Z;0,59;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-17;18,5;12,4;14,5;18,5;12,4;14,5;10,9;79,4;5,610;100,0;33,33;rain;0,0;0,0;NA;16,0;168,4;1014,0;82,9;12,5;94,6;8,1;4;NA;2019-10-17T07:49:43Z;2019-10-17T18:32:33Z;0,62;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-18;16,5;10,7;14,0;16,5;10,7;14,0;12,1;88,4;4,777;100,0;50,00;rain;0,0;0,0;NA;18,9;181,6;1012,0;64,4;18,6;89,7;7,9;4;NA;2019-10-18T07:51:18Z;2019-10-18T18:30:35Z;0,66;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-19;16,4;11,0;13,4;16,4;11,0;13,4;11,4;87,8;2,102;100,0;50,00;rain;0,0;0,0;NA;18,3;172,7;1009,7;98,8;17,5;40,3;3,4;2;NA;2019-10-19T07:52:52Z;2019-10-19T18:28:37Z;0,69;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-20;17,7;13,0;14,8;17,7;13,0;14,8;13,2;90,7;7,668;100,0;50,00;rain;0,0;0,0;NA;14,4;230,7;1008,3;73,1;16,9;86,5;7,5;4;NA;2019-10-20T07:54:28Z;2019-10-20T18:26:41Z;0,73;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-21;17,2;13,1;15,2;17,2;13,1;15,2;12,8;86,4;0,184;100,0;45,83;rain;0,0;0,0;NA;16,2;183,4;1017,5;83,0;21,0;58,9;4,8;3;NA;2019-10-21T07:56:03Z;2019-10-21T18:24:45Z;0,75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-22;16,4;10,7;13,1;16,4;10,7;13,1;10,7;85,9;0,022;100,0;12,50;rain;0,0;0,0;NA;10,4;351,2;1023,8;78,7;25,4;75,8;6,4;4;NA;2019-10-22T07:57:39Z;2019-10-22T18:22:51Z;0,80;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-23;15,5;8,9;11,7;15,5;8,2;11,5;10,1;90,5;0,000;0,0;0,00;NA;0,0;0,0;NA;9,1;352,2;1016,4;74,6;17,8;115,5;10,0;5;NA;2019-10-23T07:59:15Z;2019-10-23T18:20:57Z;0,83;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-24;19,8;10,3;14,4;19,8;10,3;14,4;12,0;86,3;0,000;0,0;0,00;NA;0,0;0,0;NA;13,0;167,6;1011,6;67,7;17,7;78,7;6,8;4;NA;2019-10-24T08:00:51Z;2019-10-24T18:19:05Z;0,87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-25;17,2;10,7;13,8;17,2;10,7;13,8;10,4;80,6;0,000;0,0;0,00;NA;0,0;0,0;NA;16,6;193,6;1021,1;76,0;25,7;112,1;9,7;5;NA;2019-10-25T08:02:27Z;2019-10-25T18:17:14Z;0,90;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-26;18,6;7,9;12,3;18,6;7,0;12,0;9,6;84,6;0,000;0,0;0,00;NA;0,0;0,0;NA;17,1;173,5;1020,1;36,0;20,8;124,1;10,7;5;NA;2019-10-26T08:04:04Z;2019-10-26T18:15:24Z;0,94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-27;16,3;7,6;11,7;16,3;5,4;11,3;9,2;84,7;0,612;100,0;29,17;rain;0,0;0,0;NA;18,5;218,5;1020,0;95,5;25,1;63,7;5,8;4;NA;2019-10-27T07:05:41Z;2019-10-27T17:13:36Z;0,97;Rain, Overcast;Cloudy skies throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-10-28;10,3;3,9;7,0;10,3;1,6;5,5;5,1;88,1;0,000;0,0;0,00;NA;0,0;0,0;NA;17,1;349,2;1023,2;86,4;11,4;107,7;9,3;5;NA;2019-10-28T07:07:18Z;2019-10-28T17:11:48Z;0,00;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-29;10,0;4,4;6,5;8,7;1,7;4,4;4,4;86,9;0,000;0,0;0,00;NA;0,0;0,0;NA;14,5;360,0;1023,2;69,2;18,3;85,4;7,4;4;NA;2019-10-29T07:08:55Z;2019-10-29T17:10:02Z;0,04;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-30;9,3;3,3;6,2;7,5;0,8;4,1;2,1;75,4;0,000;0,0;0,00;NA;0,0;0,0;NA;14,4;26,1;1025,9;63,3;20,3;79,4;7,0;3;NA;2019-10-30T07:10:33Z;2019-10-30T17:08:18Z;0,07;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-10-31;11,0;0,3;5,3;11,0;-1,3;3,8;0,7;73,8;0,000;0,0;0,00;NA;0,0;0,0;NA;11,4;43,2;1022,5;18,7;18,2;115,1;9,9;5;NA;2019-10-31T07:12:11Z;2019-10-31T17:06:35Z;0,11;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-11-01;11,8;1,6;7,7;11,8;1,6;6,8;6,5;91,7;3,109;100,0;62,50;rain;0,0;0,0;NA;18,3;174,8;1011,9;97,6;9,8;32,1;2,8;1;NA;2019-11-01T07:13:49Z;2019-11-01T17:04:53Z;0,14;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-02;15,8;11,4;13,7;15,8;11,4;13,7;11,7;88,3;4,176;100,0;75,00;rain;0,0;0,0;NA;26,3;191,4;996,6;96,1;16,8;77,8;6,7;4;NA;2019-11-02T07:15:26Z;2019-11-02T17:03:13Z;0,17;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-03;14,8;10,7;12,4;14,8;10,7;12,4;10,1;86,3;2,794;100,0;70,83;rain;0,0;0,0;NA;19,2;169,0;989,3;91,6;12,9;25,7;2,2;1;NA;2019-11-03T07:17:04Z;2019-11-03T17:01:34Z;0,20;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-04;13,2;9,3;10,8;13,2;6,7;10,6;8,9;88,5;7,374;100,0;83,33;rain;0,0;0,0;NA;23,2;195,7;992,9;39,7;17,7;61,7;5,2;2;NA;2019-11-04T07:18:42Z;2019-11-04T16:59:57Z;0,25;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-05;12,1;6,2;9,4;12,1;3,8;8,1;6,6;83,4;1,591;100,0;29,17;rain;0,0;0,0;NA;16,2;177,2;998,5;34,5;22,3;75,6;6,6;4;NA;2019-11-05T07:20:21Z;2019-11-05T16:58:22Z;0,27;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-06;10,9;8,0;9,1;10,9;6,1;7,9;7,5;90,3;0,990;100,0;50,00;rain;0,0;0,0;NA;16,3;194,3;1003,4;79,9;17,3;70,6;6,1;4;NA;2019-11-06T07:21:59Z;2019-11-06T16:56:49Z;0,30;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-07;10,3;6,9;8,7;10,3;5,5;7,0;6,5;86,4;0,577;100,0;20,83;rain;0,0;0,0;NA;22,5;175,0;1003,0;88,4;24,0;57,6;5,0;3;NA;2019-11-07T07:23:37Z;2019-11-07T16:55:17Z;0,33;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-08;7,0;5,0;5,9;6,1;3,3;4,5;5,1;94,1;10,336;100,0;66,67;rain;0,0;0,0;NA;12,3;334,0;1006,5;97,6;20,3;22,6;1,9;1;NA;2019-11-08T07:25:14Z;2019-11-08T16:53:47Z;0,37;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-09;8,7;2,9;6,1;6,4;1,7;4,3;4,3;88,5;0,370;100,0;33,33;rain;0,0;0,0;NA;24,3;193,9;1010,4;36,0;17,6;79,2;6,9;4;NA;2019-11-09T07:26:52Z;2019-11-09T16:52:19Z;0,40;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-10;3,3;-0,3;1,7;3,1;-2,8;0,1;1,4;98,5;0,000;0,0;0,00;NA;0,0;0,0;NA;9,0;338,0;1013,5;18,4;1,8;88,5;7,7;4;NA;2019-11-10T07:28:30Z;2019-11-10T16:50:53Z;0,43;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2019-11-11;4,0;1,7;2,8;1,2;-2,6;-0,4;1,4;90,2;0,848;100,0;12,50;rain;0,0;0,0;NA;17,8;170,0;1012,1;83,9;8,5;78,1;6,7;4;NA;2019-11-11T07:30:07Z;2019-11-11T16:49:28Z;0,46;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-12;8,9;3,4;5,6;5,6;0,4;2,7;3,1;84,5;1,361;100,0;29,17;rain;0,0;0,0;NA;30,5;188,0;1006,5;44,4;22,1;76,4;6,6;4;NA;2019-11-12T07:31:44Z;2019-11-12T16:48:06Z;0,50;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-13;5,6;1,7;4,1;3,3;-1,9;1,4;2,4;89,2;0,043;100,0;8,33;rain;0,0;0,0;NA;16,5;189,7;1005,0;48,7;22,8;71,1;6,1;4;NA;2019-11-13T07:33:21Z;2019-11-13T16:46:46Z;0,53;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-14;8,7;0,5;4,7;8,4;-1,2;3,0;1,0;78,4;0,000;0,0;0,00;NA;0,0;0,0;NA;17,4;89,4;1003,1;81,3;24,5;79,3;6,8;3;NA;2019-11-14T07:34:57Z;2019-11-14T16:45:28Z;0,57;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-11-15;6,3;2,4;3,9;4,5;-0,7;1,9;1,6;85,3;0,000;0,0;0,00;NA;0,0;0,0;NA;21,2;270,6;1001,2;98,6;12,6;27,9;2,5;1;NA;2019-11-15T07:36:33Z;2019-11-15T16:44:12Z;0,60;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2019-11-16;6,7;-0,7;3,1;5,1;-2,5;1,7;1,9;92,2;0,004;100,0;4,17;rain;0,0;0,0;NA;13,9;210,2;1009,7;55,1;5,0;61,2;5,3;3;NA;2019-11-16T07:38:08Z;2019-11-16T16:42:58Z;0,64;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-17;5,3;-0,2;3,0;5,2;-3,2;0,6;2,6;97,5;2,628;100,0;45,83;rain;0,0;0,0;NA;16,1;339,6;1008,2;94,7;3,1;9,2;0,8;0;NA;2019-11-17T07:39:43Z;2019-11-17T16:41:47Z;0,67;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-18;5,3;3,7;4,3;3,4;-0,7;0,7;2,6;89,0;0,258;100,0;41,67;rain;0,0;0,0;NA;25,8;192,4;1009,0;53,7;11,3;47,0;4,1;2;NA;2019-11-18T07:41:17Z;2019-11-18T16:40:38Z;0,71;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-19;6,7;-0,2;4,5;6,6;-0,2;3,2;3,0;90,0;0,334;100,0;37,50;rain;0,0;0,0;NA;23,8;186,0;1017,7;61,8;14,2;40,9;3,5;2;NA;2019-11-19T07:42:51Z;2019-11-19T16:39:31Z;0,75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;01072,05275,00150,05906,05692,05426
mannheim;2019-11-20;1,9;-0,7;0,7;1,7;-2,8;-0,2;0,3;97,2;0,000;0,0;0,00;NA;0,0;0,0;NA;10,4;349,7;1017,8;58,5;3,3;44,1;3,8;2;NA;2019-11-20T07:44:24Z;2019-11-20T16:38:27Z;0,78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2019-11-21;3,6;-0,6;1,1;3,6;-3,4;-0,2;0,6;96,3;0,000;0,0;0,00;NA;0,0;0,0;NA;8,3;311,4;1011,3;91,0;3,1;36,0;3,1;2;NA;2019-11-21T07:45:56Z;2019-11-21T16:37:25Z;0,82;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2019-11-22;5,4;-0,3;2,1;3,7;-2,3;0,5;1,5;95,7;0,000;0,0;0,00;NA;0,0;0,0;NA;9,4;340,8;1008,5;90,6;3,0;43,4;3,7;2;NA;2019-11-22T07:47:27Z;2019-11-22T16:36:26Z;0,85;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2019-11-23;9,9;0,4;4,3;8,8;-2,5;2,6;2,7;89,7;0,000;0,0;0,00;NA;0,0;0,0;NA;9,2;321,5;999,8;95,0;14,3;61,5;5,2;3;NA;2019-11-23T07:48:57Z;2019-11-23T16:35:29Z;0,89;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2019-11-24;7,5;1,2;3,6;7,5;-0,6;3,1;2,9;95,2;0,000;0,0;0,00;NA;0,0;0,0;NA;7,8;176,2;1007,2;91,3;3,6;27,6;2,3;1;NA;2019-11-24T07:50:26Z;2019-11-24T16:34:35Z;0,92;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
