"RespondentID","age","male","race_black","educ_r","inc_r","commutetrip","city","overall1_1","overall2_1","triprating_1","cr_rider","cr_line","cr_min_late","cr_min_travel","trx_time","cityserv_comb","mayor_app_comb","treat_2","party","ideo","polinfo","voted","hwtravel_delay","delay_comb","delay_source","delay_line","delay_comb_log","waittraveltime_comb","waittravel_source","waittraveltime_comb_log","runningvar_comb","runningvar_comb_min"
2961111252,3,1,NA,NA,NA,1,"Weymouth",0.333333333333333,0.166666666666667,0.833333333333333,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111348,2,0,0,0.8,0.75,1,"",0.333333333333333,0.333333333333333,0.5,NA,NA,NA,NA,NA,4,0.5,0,-1,0.333333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111360,3,1,0,0.8,1,1,"Boston",1,0.833333333333333,0.833333333333333,0,NA,NA,NA,"2015-03-18 08:25:55",3,NA,0,-1,0,0.8,1,7.03333333333333,7.03333333333333,"Subway","Orange Line",2.0835995518285,23.9333333333333,"Subway",3.21620559631232,-60,-1
2961111409,5,1,NA,NA,1,1,"Norwood",0.333333333333333,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111535,3,1,0,0.4,0.75,1,"Woburn",0.333333333333333,0.333333333333333,0.333333333333333,0,NA,NA,NA,NA,3,0.75,0,0,0.666666666666667,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111600,4,0,NA,NA,1,0,"Wilmington",0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111755,3,0,0,0.8,1,1,"Quincy",0.833333333333333,0.666666666666667,0.833333333333333,0,NA,NA,NA,"2015-03-18 08:19:40",4,0.5,0,0,0.666666666666667,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961111889,3,0,0,1,0,1,"Boston",0.166666666666667,0,0.333333333333333,0,NA,NA,NA,"2015-03-26 17:04:39",3,0,0,-1,0.333333333333333,0.6,1,2.48333333333333,2.48333333333333,"Subway","Orange Line",1.24798968974271,16.1166666666667,"Subway",2.84005264770646,187,3.11666666666667
2961111962,4,0,0,1,1,1,"Roslindale",0.333333333333333,0.333333333333333,0.5,0,NA,NA,NA,NA,5,0.5,0,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112044,2,0,NA,NA,0,1,"Ipswich",0.5,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112101,5,1,NA,NA,1,1,"Warwick",0.5,0.5,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112145,2,1,0,0.8,0.5,1,"Somerville",0.5,0.5,0.5,0,NA,NA,NA,"2015-03-18 08:03:08",5,0.75,0,-1,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112181,5,0,NA,NA,1,1,"Mansfield",0,0.166666666666667,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112207,4,1,0,0.8,1,1,"Cambridge",0.833333333333333,0.666666666666667,0.833333333333333,0,NA,NA,NA,"2015-03-17 17:00:09",5,0.75,0,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112244,3,0,0,1,0.25,1,"Somerville",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,7,1,0,-1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112319,3,0,0,0.8,0.5,1,"Waltham",0.333333333333333,0.166666666666667,0.666666666666667,0,NA,NA,NA,NA,5,0.25,0,-1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112320,5,1,NA,NA,1,1,"",0.333333333333333,0.333333333333333,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112331,5,1,NA,NA,1,1,"",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112346,5,1,NA,NA,1,1,"",0,0.166666666666667,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112385,4,0,0,0.6,1,1,"East Bridgewater",0.333333333333333,0,0.666666666666667,1,"Kingston/Plymouth Line",0,59,NA,5,0.5,0,1,0.666666666666667,1,1,NA,0,"CR","Kingston/Plymouth Line",0,59,"CR",4.0943445622221,NA,NA
2961112510,5,0,0,0.8,1,1,"Bridgewater",0.333333333333333,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,5,0.75,0,1,0.666666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112513,5,0,0,0.8,1,1,"Walpole",0.166666666666667,0.166666666666667,0.833333333333333,1,"Franklin Line",0,70,NA,6,1,0,1,0.833333333333333,0.6,1,NA,0,"CR","Franklin Line",0,70,"CR",4.26267987704132,NA,NA
2961112517,4,0,0,NA,1,1,"Wayland",0.666666666666667,0.666666666666667,0.833333333333333,0,NA,NA,NA,NA,4,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961112542,4,1,0,0.4,0.75,0,"Holbrook",0,0,0.333333333333333,0,NA,NA,NA,"2015-03-18 08:07:16",2,0.25,0,1,1,0.6,0,2.51666666666667,2.51666666666667,"Subway","Red Line",1.25751357125397,44.0333333333333,"Subway",3.80740295629804,153,2.55
2961112654,3,0,NA,NA,0.75,1,"Lowell",0.666666666666667,0.666666666666667,0.833333333333333,1,"Lowell Line",0,47,NA,NA,NA,0,NA,NA,NA,0,NA,0,"CR","Lowell Line",0,47,"CR",3.87120101090789,NA,NA
2961112938,4,0,NA,NA,1,1,"Watertown",0.833333333333333,0.833333333333333,0.833333333333333,0,NA,NA,NA,"2015-03-18 08:06:22",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113069,5,0,0,NA,1,1,"Swampscott",0.166666666666667,0.166666666666667,0.666666666666667,1,"Newburyport/Rockport Line",NA,NA,NA,5,0.5,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113126,3,0,NA,NA,0.75,1,"Providence",0,0.166666666666667,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113130,4,0,0,1,NA,1,"",0,0,0,0,NA,NA,NA,NA,6,0.5,0,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113189,5,0,0,0.8,0.75,1,"Braintree",0.166666666666667,0.166666666666667,0.666666666666667,0,NA,NA,NA,NA,7,1,0,-1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113198,3,0,NA,NA,0.5,1,"Somerville",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-26 07:42:35",NA,NA,0,NA,NA,NA,0,2.75,2.75,"Subway","Red Line",1.32175583998232,22.2333333333333,"Subway",3.14558802909837,5,0.0833333333333333
2961113207,5,1,NA,NA,0.5,1,"Somerville",0.333333333333333,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-18 06:41:16",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113260,4,0,NA,NA,1,1,"Arlington",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-18 07:54:59",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113334,5,1,0,0.4,1,1,"Gloucester",0.666666666666667,0.666666666666667,0.833333333333333,1,"Newburyport/Rockport Line",NA,NA,NA,6,0.75,0,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113355,3,1,0,0.8,0.75,1,"Norwood",0.333333333333333,0.333333333333333,0.333333333333333,0,NA,NA,NA,NA,5,0.5,0,-1,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113368,5,0,0,0.4,1,1,"Lexington",0.333333333333333,0.166666666666667,0.5,0,NA,NA,NA,"2015-03-18 06:43:29",6,0.5,0,-1,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113413,4,0,0,0.8,NA,1,"",0,0,0,0,NA,NA,NA,NA,6,1,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113514,3,1,0,1,0.5,1,"Somerville",0.333333333333333,0.166666666666667,0.166666666666667,0,NA,NA,NA,"2015-03-18 06:44:11",5,0.75,0,-1,0.166666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113555,2,0,NA,NA,1,0,"Winthrop",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113602,5,1,0,0.6,0.5,1,"Norwood",0.333333333333333,0.666666666666667,0.833333333333333,0,NA,NA,NA,NA,5,0.25,0,-1,0.5,0.8,1,NA,NA,NA,"Kingston/Plymouth Line",NA,NA,NA,NA,NA,NA
2961113631,5,0,NA,NA,1,0,"Needham",0.166666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113660,4,1,0,0.8,1,1,"Somerville",0,0.166666666666667,0,0,NA,NA,NA,NA,7,1,0,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113676,3,1,NA,NA,0.25,1,"Somerville",0.166666666666667,NA,0.5,0,NA,NA,NA,"2015-03-18 07:56:51",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113723,6,1,NA,NA,1,1,"",0.166666666666667,0.333333333333333,0.833333333333333,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113751,3,1,0,1,1,1,"Waltham",0.166666666666667,0.166666666666667,0.166666666666667,1,"Framingham/Worcester Line",5,104,NA,5,0.5,0,-1,0.333333333333333,0.8,1,NA,5,"CR","Framingham/Worcester Line",1.79175946922805,104,"CR",4.65396035015752,NA,NA
2961113755,3,0,NA,NA,0.75,0,"Boston",0.333333333333333,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113787,3,1,0,1,1,1,"Acton",0,0,0.166666666666667,0,NA,NA,NA,NA,1,0,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113890,3,0,0,1,1,1,"Wilmington",0,0.166666666666667,0.166666666666667,0,NA,NA,NA,NA,6,0.5,0,-1,0,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113902,4,0,0,0.8,0.5,1,"Roslindale",0,0,0,0,NA,NA,NA,NA,1,0.5,0,-1,0.333333333333333,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961113906,4,1,0,0.8,1,1,"Cohasset",0,0,0,0,NA,NA,NA,NA,5,0.5,0,1,0.666666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114006,4,0,NA,NA,1,0,"Natick",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114043,4,1,NA,NA,1,0,"North Andover",0.666666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114047,3,0,0,1,1,1,"",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-18 08:14:38",3,0.5,0,-1,0.166666666666667,1,1,8.45,8.45,"Subway","Orange Line",2.24601474150565,20.3833333333333,"Subway",3.06261180239354,-270,-4.5
2961114076,5,1,NA,NA,1,1,"Marshfield",0.666666666666667,0.166666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-18 06:14:22",NA,NA,0,NA,NA,NA,0,NA,NA,"Subway","Red Line",NA,NA,NA,NA,182,3.03333333333333
2961114130,4,0,NA,NA,0.5,0,"Boston",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114175,5,1,0,1,NA,1,"",0.333333333333333,0.5,0.833333333333333,0,NA,NA,NA,"2015-03-18 09:33:25",3,0.5,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114223,4,0,NA,NA,1,1,"Brookline",0.333333333333333,0.166666666666667,0.833333333333333,0,NA,NA,NA,"2015-03-17 17:14:32",NA,NA,0,NA,NA,NA,0,4.65,4.65,"Subway","Orange Line",1.73165554515835,20.5833333333333,"Subway",3.07192141191154,-4,-0.0666666666666667
2961114316,3,0,NA,NA,0.75,0,"Norton",0.166666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114405,5,1,NA,NA,1,1,"Boston",0,0.166666666666667,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114440,4,0,0,1,1,1,"Newton",0.5,0.5,0.333333333333333,0,NA,NA,NA,NA,5,0.5,0,NA,NA,0.4,0,NA,NA,NA,"Kingston/Plymouth Line",NA,NA,NA,NA,NA,NA
2961114448,5,1,0,0.8,0.75,1,"Hull",0.166666666666667,0.166666666666667,0.833333333333333,0,NA,NA,NA,NA,5,0.5,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114463,3,1,0,1,1,1,"Cambridge",0.666666666666667,0.666666666666667,0.833333333333333,0,NA,NA,NA,"2015-03-18 17:09:40",7,0.75,0,-1,0,1,1,1.81666666666667,1.81666666666667,"Subway","Red Line",1.03555415270097,19.4833333333333,"Subway",3.01961154734393,199,3.31666666666667
2961114500,5,1,NA,NA,0.5,1,"Boston",0.666666666666667,0.666666666666667,0.833333333333333,0,NA,NA,NA,"2015-03-18 07:43:30",NA,NA,0,NA,NA,NA,0,0,0,"Subway","Orange Line",0,16.3333333333333,"Subway",2.85263142991332,-29,-0.483333333333333
2961114619,3,1,0,0.8,0.75,1,"Somerville",0.333333333333333,0.333333333333333,0.166666666666667,0,NA,NA,NA,NA,NA,NA,0,-1,0.333333333333333,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114823,3,0,NA,NA,1,0,"Beverly",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114841,4,0,0,0.8,1,1,"Medford",0.666666666666667,0.5,0.833333333333333,0,NA,NA,NA,NA,6,0.5,0,-1,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961114919,4,1,NA,NA,1,0,"Lunenburg",0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115113,5,1,0,0.4,0.75,1,"Brockton",0.333333333333333,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,4,0,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115142,5,1,0,0.4,0.75,0,"Boston",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,4,0.5,0,-1,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115152,5,0,NA,NA,1,1,"Attleboro",0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115153,2,0,0,0.8,0.75,1,"Newton",0.666666666666667,0.666666666666667,0.833333333333333,0,NA,NA,NA,NA,5,0.5,0,-1,0,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115157,5,1,0,1,1,1,"Middleton",0.333333333333333,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-18 06:44:54",4,1,0,1,1,0.6,1,2.23333333333333,2.23333333333333,"Subway","Orange Line",1.17351359684123,26.1,"Subway",3.29953372788566,-79,-1.31666666666667
2961115166,5,0,NA,NA,0.75,1,"Plymouth",0.333333333333333,0.5,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115275,3,0,NA,NA,0.75,1,"Somerville",0.333333333333333,0.166666666666667,0.333333333333333,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115332,3,0,NA,NA,0.5,0,"Brookline",0.666666666666667,0.5,0.666666666666667,0,NA,NA,NA,"2015-03-15 07:02:27",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115342,3,1,NA,NA,NA,0,"Natick",0.166666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115373,5,0,0,1,0.75,1,"",0.333333333333333,0.166666666666667,0.333333333333333,0,NA,NA,NA,NA,5,0.5,0,0,0.5,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115633,4,0,NA,NA,1,1,"Manchester",0.166666666666667,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115685,5,0,NA,NA,1,1,"Upton",0.166666666666667,0.666666666666667,0.166666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115725,5,1,NA,NA,1,1,"Melrose",0.333333333333333,NA,NA,0,NA,NA,NA,"2015-03-06 06:48:46",NA,NA,0,NA,NA,NA,0,NA,NA,NA,"Kingston/Plymouth Line",NA,NA,NA,NA,NA,NA
2961115771,3,0,NA,NA,0.75,1,"Quincy",0.333333333333333,0.5,0.5,0,NA,NA,NA,"2015-03-18 07:21:32",NA,NA,0,NA,NA,NA,0,0,0,"Subway","Red Line",0,27.4333333333333,"Subway",3.34756216582952,-148,-2.46666666666667
2961115784,4,0,NA,NA,NA,1,"Boston",0.166666666666667,0.333333333333333,0.166666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115814,5,1,0,0.6,0,0,"Boston",0.833333333333333,0.833333333333333,0.833333333333333,0,NA,NA,NA,NA,4,0.25,0,-1,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115942,4,0,NA,NA,0.5,0,"Boston",0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961115964,6,0,NA,NA,NA,1,"Stoughton",0,NA,0.666666666666667,1,"Providence/Stoughton Line",NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116033,5,1,NA,NA,1,0,"Cohasset",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116060,4,1,NA,NA,1,0,"Somerville",0.666666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116101,4,0,0,0.8,NA,1,"Dedham",0.166666666666667,0.5,0.166666666666667,0,NA,NA,NA,NA,6,0.75,0,-1,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116107,4,0,NA,NA,0.75,1,"Boston",0.166666666666667,0.166666666666667,0.166666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116206,5,1,0,1,1,1,"Newburyport",0.333333333333333,0.666666666666667,0.833333333333333,1,"Newburyport/Rockport Line",NA,NA,NA,5,0.75,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116255,4,0,NA,NA,1,1,"",0,0.333333333333333,0.833333333333333,0,NA,NA,NA,"2015-03-26 07:07:21",NA,NA,0,NA,NA,NA,0,2.26666666666667,2.26666666666667,"Subway","Orange Line",1.18377009700842,21.8833333333333,"Subway",3.13040884354587,-119,-1.98333333333333
2961116352,4,1,NA,NA,1,0,"Wakefield",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116388,3,1,0,0.8,0.25,1,"Whitman",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,6,1,0,-1,0,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116391,3,0,0,0.8,0.5,1,"Rockland",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,"2015-03-26 06:31:32",4,NA,0,0,0.5,0.8,0,NA,NA,"Subway","Red Line",NA,NA,NA,NA,-6,-0.1
2961116394,4,0,0,0.8,1,1,"",0.833333333333333,0.5,0.833333333333333,1,"Haverhill Line",NA,NA,NA,4,0.5,0,1,0.5,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116484,6,1,0,1,1,0,"Worcester",0.5,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,2,1,0,-1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116540,3,0,NA,NA,1,0,"Reading",0.166666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116653,5,0,NA,NA,0.75,0,"Providence",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116661,5,0,0,0.8,1,1,"Taunton",0.166666666666667,0.166666666666667,0.833333333333333,0,NA,NA,NA,NA,7,0.75,0,-1,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116760,5,0,NA,NA,1,1,"Scituate",0.166666666666667,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,"Kingston/Plymouth Line",NA,NA,NA,NA,NA,NA
2961116860,2,0,NA,NA,0.75,0,"Somerville",0.666666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116867,5,1,NA,NA,1,1,"Ipswich",0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961116918,4,1,0,0.4,1,1,"Lynn",0.5,0.666666666666667,0.666666666666667,1,"Newburyport/Rockport Line",0,68,NA,4,0.5,0,-1,0.333333333333333,1,0,NA,0,"CR","Newburyport/Rockport Line",0,68,"CR",4.23410650459726,NA,NA
2961117057,4,1,0,0.8,1,1,"Braintree",0.833333333333333,0.333333333333333,0.833333333333333,0,NA,NA,NA,NA,7,1,0,1,0.666666666666667,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117107,3,1,0,0.8,1,1,"Attleboro",0.666666666666667,0.666666666666667,0.666666666666667,1,"Providence/Stoughton Line",0,79,NA,6,0.75,0,0,0.5,0.6,0,NA,0,"CR","Providence/Stoughton Line",0,79,"CR",4.38202663467388,NA,NA
2961117140,5,1,NA,NA,0.75,1,"Medfield",0.166666666666667,0.166666666666667,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117166,5,0,0,0.8,0.75,1,"Attleboro",0.333333333333333,0.333333333333333,0.666666666666667,1,"Providence/Stoughton Line",9,81,NA,4,0.5,0,1,0.666666666666667,0.8,1,NA,9,"CR","Providence/Stoughton Line",2.30258509299405,81,"CR",4.40671924726425,NA,NA
2961117183,4,0,1,1,0,0,"Cambridge",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,6,0.75,0,0,0.5,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117253,3,0,NA,NA,0.75,0,"Salem",0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117335,5,0,0,1,1,1,"Dracut",0.333333333333333,0.333333333333333,0.333333333333333,0,NA,NA,NA,NA,6,0.75,0,-1,0.166666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117412,3,0,0,1,0.25,1,"Boston",0.666666666666667,0.333333333333333,0.833333333333333,0,NA,NA,NA,NA,5,1,0,-1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117540,4,0,NA,NA,NA,1,"Bedford",0.666666666666667,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117599,5,1,0,1,1,1,"",0.166666666666667,0.166666666666667,0.666666666666667,1,"Framingham/Worcester Line",0,102,NA,5,0.75,0,1,0.833333333333333,1,0,NA,0,"CR","Framingham/Worcester Line",0,102,"CR",4.63472898822964,NA,NA
2961117624,5,0,0,NA,1,1,"Salem",0.5,0.333333333333333,0.333333333333333,1,"Newburyport/Rockport Line",0,66,NA,7,1,0,NA,NA,0.4,1,NA,0,"CR","Newburyport/Rockport Line",0,66,"CR",4.20469261939097,NA,NA
2961117651,5,0,0,0.8,1,1,"Cumberland",0.5,0.666666666666667,0.666666666666667,1,"Providence/Stoughton Line",NA,NA,NA,4,0.25,0,1,0.833333333333333,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117663,5,0,NA,NA,NA,1,"Natick",0.666666666666667,0.666666666666667,0.666666666666667,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117824,3,0,NA,NA,1,0,"",0.166666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117927,5,1,NA,NA,1,1,"",0.5,0.333333333333333,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2961117951,3,0,0,1,1,1,"Brockton",0.666666666666667,0.666666666666667,0.333333333333333,1,"Middleborough/Lakeville Line",8,66,NA,6,0.75,0,-1,0,0.8,1,NA,8,"CR","Middleborough/Lakeville Line",2.19722457733622,66,"CR",4.20469261939097,NA,NA
