"RecipientID","age","male","race_1","race_2","race_3","race_4","race_5","race_5_TEXT","race_6","race_7","race_black","latino","educ_r","inc_r","DL_indiv","DL_house","auto_house","smartphone","commutetrip","tripfreq_1","city","optin","overall1_1","overall2_1","triprating_1","rating_1","rating_5","wait1","cr_rider","cr_line","cr_min_late","cr_min_travel","cr_min_benchmark","trx_time","next_train","prev_train","start_mode","start_line","hw_mean","hw_bench","hw_perf","hw_guess","hw_guess_min","hw_mean_min","traveltime_mean","traveltime_guess","traveltime_bench","traveltime_bench_guess","traveltime_perf","cityserv_comb","mayor_app_comb","treat_2","party","ideo","polinfo","voted","cr_min_late.1","hwtravel_delay","hwtravel_delay_log","delay_comb","delay_source","delay_line","delay_comb_log","delay_comb_dev","delay_comb_bin","delay_comb_bin2","hwtraveltime","waittraveltime_comb","waittravel_source","waittraveltime_comb_log","runningvar_comb","runningvar_comb_min"
"MLRP_0vVqMoeGxBWfDRr",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,4,2,1,1,7,"2124",0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,7,0,NA,NA,NA,NA,"2015-07-24 07:11:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_0vzPxqiDxJD0Vwx",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,5,4,1,0,NA,"1830",0,0.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_0wXXfiAO8W2vqsZ",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,5,1,1,0,NA,"2128",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1A2XqJstIzeQDOZ",0.5,0,0,1,0,0,0,"",0,NA,0,0,NA,1,1,3,3,1,0,NA,"1545",0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1EP1IOQ6Xs1yD1X",0.25,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.25,1,3,2,NA,1,7,"1908",1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,10,1,"Newburyport/Rockport Line",0,70,70,NA,NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0,0.4,1,0,NA,NA,0,"CR","Newburyport/Rockport Line",0,-64.9090909090909,0,0,NA,70,"CR",4.26267987704132,NA,NA
"MLRP_1EXQUrZ71tMp1sN",1,1,0,0,0,0,1,"human",0,NA,0,0,1,0.5,2,1,1,2,0,3,"1970",1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,"Bus","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,0,0,0.5,1,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1G644uxX55FdBXL",1,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,3,1,0,4,"MA",0,0.5,NA,0.666666666666667,0.666666666666667,0.333333333333333,NA,1,"Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1Gqn2MoclmfQLnT",1,1,0,0,1,0,0,"",0,NA,1,0,0.6,1,1,3,3,1,0,1,"2368",1,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,2,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Mattapan Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,0,0.5,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1H0XG2DsNZjnfJr",0.5,1,0,0,0,0,1,"Portuguese",0,NA,0,1,0.6,0.25,2,2,2,1,1,6,"2149",1,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1,0,NA,NA,NA,NA,"2015-07-22 08:02:00",NA,NA,"Bus","104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0.666666666666667,1,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1H2rfBGszaopX0N",1,0,0,0,0,0,0,"",1,NA,0,0,NA,0.25,1,2,1,1,1,8,"2151",0,0.666666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.833333333333333,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Blue Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1H5ScZPMhW1EoO9",0.5,0,NA,NA,NA,NA,NA,"",1,NA,0,1,0.4,NA,1,2,1,1,0,2,"02139",1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,2,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,1,-1,0.333333333333333,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1HRtxOnHDvKIAER",0.5,0,0,1,0,0,0,"",0,NA,0,0,NA,0,1,2,2,1,1,7,"02144-1150",0,0.833333333333333,NA,0.833333333333333,0.666666666666667,0.833333333333333,15,0,NA,NA,NA,NA,"2015-07-28 17:10:00",NA,NA,"Bus","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1HXi348X4FI7gd7",0.5,1,NA,1,NA,NA,NA,"",1,NA,0,1,1,NA,1,3,2,1,0,2,"02476",1,0.333333333333333,0.333333333333333,0.5,0,1,5,0,NA,NA,NA,NA,"2015-07-21 11:17:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.5,0,1,0.666666666666667,0.8,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1Ic4jpT6MdUurB3",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,1,7,"2492",0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,10,1,"Needham Line",NA,NA,NA,"2015-07-21 08:12:00",NA,NA,"Commuter Rail","Needham Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Needham Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1IgjEyl9diJXx1r",1,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,4,4,1,1,6,"2062",0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,10,1,"Franklin Line",0,64,64,NA,NA,NA,"Commuter Rail","Franklin Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Franklin Line",0,0,0,0,NA,64,"CR",4.17438726989564,NA,NA
"MLRP_1KXAMgWKz0PgiaN",1,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.5,1,2,2,2,1,7,"2155",1,0.5,0.166666666666667,0.333333333333333,0.5,0.5,20,0,NA,NA,NA,NA,"2015-07-16 07:48:00","2015-07-16 08:00:55","2015-07-16 07:43:18","Bus","96",1057,240,1,775,12.9166666666667,17.6166666666667,1198,NA,1159.75,NA,1.03298124595818,0.833333333333333,1,0,-1,0.166666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,282,4.7
"MLRP_1M1Hun3JBVeMUHb",0.75,0,0,0,0,0,0,"",0,NA,0,0,NA,NA,1,3,3,1,1,7,"1730",0,0.166666666666667,0.166666666666667,0.5,1,0.333333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1M8RIhXEimJB0wJ",NA,NA,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,3,2,1,0,NA,"2478",0,0.833333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1MiTc9TeuqQlilv",0.75,0,0,1,0,0,0,"",1,NA,0,1,NA,1,1,5,2,1,0,NA,"2067",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1MMF2V3Bn3hKFWB",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,0,NA,"2129",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1NB3N6aWGEb0m7r",0.25,1,0,1,0,0,0,"",1,NA,0,0,0.8,0.25,1,2,1,1,0,4,"1970",1,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,2,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,0,0.5,0.4,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1NhiOsKDOZQJdwF",NA,0,0,0,0,0,0,"",1,NA,0,0,NA,0.25,2,1,1,1,1,9,"2138",0,0.833333333333333,0.833333333333333,1,0.666666666666667,0.666666666666667,7,0,NA,NA,NA,NA,"2015-07-26 06:15:00","2015-07-26 06:19:29","2015-07-26 06:09:37","Subway","Red Line",592,480,1,269,4.48333333333333,9.86666666666667,288.333333333333,293,287.333333333333,300,1.00348027842227,NA,NA,NA,NA,NA,NA,0,NA,0.366666666666663,0.394291807510037,0.366666666666663,"Subway","Red Line",0.394291807510037,-1.23529411764706,0,0,9.36666666666666,9.36666666666666,"Subway",2.33859553051708,-269,-4.48333333333333
"MLRP_1O0mUzeoqZgAA05",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,2,1,1,1,1,7,"2128",1,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.833333333333333,4,0,NA,NA,NA,NA,"2015-07-21 08:07:00","2015-07-21 08:09:11","2015-07-21 08:05:21","Subway","Blue Line",230,270,0,131,2.18333333333333,3.83333333333333,442.571428571429,434,448.285714285714,448,0.987253027405991,0.5,NA,1,NA,NA,0.2,1,NA,-0.300000000000003,0,-0.300000000000003,"Subway","Blue Line",0,-0.79,0,0,9.41666666666666,9.41666666666666,"Subway",2.3434070875143,99,1.65
"MLRP_1S1nNOPRE2RMpg1",0.5,1,0,1,0,0,0,"",1,NA,0,0,1,0.25,1,2,1,1,0,2,"2130",1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,2,0,NA,NA,NA,NA,"2015-07-19 16:52:00","2015-07-19 16:56:12","2015-07-19 16:49:44","Subway","Red Line",388,450,0,252,4.2,6.46666666666667,879.25,856,886.25,893,0.992101551480959,0.666666666666667,NA,1,-1,0,1,1,NA,-0.166666666666667,0.371563556432483,-0.166666666666667,"Subway","Red Line",0.371563556432483,-0.0249999999999997,0,0,18.4666666666667,18.4666666666667,"Subway",2.96870360116607,136,2.26666666666667
"MLRP_1S5IfddwSmfDlTT",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,NA,1,3,3,1,1,5,"2339",0,0.666666666666667,NA,0.833333333333333,0.833333333333333,0.833333333333333,5,1,"Greenbush Line",0,59,59,NA,NA,NA,"Commuter Rail","Greenbush Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Greenbush Line",0,-5.72727272727273,0,0,NA,59,"CR",4.0943445622221,NA,NA
"MLRP_1SmOenm6JGdw0qV",0.5,1,NA,NA,NA,NA,NA,"",1,NA,0,1,0.8,1,2,2,2,1,1,7,"02072",1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,15,1,"Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,1,1,0.833333333333333,1,1,NA,NA,NA,NA,"CR","Providence/Stoughton Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1SpEiIhbVES0kbX",0.75,0,0,0,0,0,0,"",1,NA,0,0,1,0.75,1,3,1,2,1,7,"2131",1,0.833333333333333,0.833333333333333,1,1,1,2,0,NA,NA,NA,NA,"2015-07-23 07:53:00",NA,NA,"Bus","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1Sw3rqvhIHYMR4F",1,1,0,0,0,0,1,"Human",0,NA,0,0,NA,0.5,1,4,2,1,0,NA,"2127",0,0.833333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1TA6Bj1kBozkRI9",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,2,1,1,2,1,7,"2148",0,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,9,0,NA,NA,NA,NA,"2015-07-17 17:39:00","2015-07-17 17:59:51","2015-07-17 17:53:52","Subway","Orange Line",359,360,0,1251,20.85,5.98333333333333,1087,NA,1128,NA,0.963652482269504,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,-892,-14.8666666666667
"MLRP_1UgEiiW0XA4iIjr",0.75,1,0,0,0,0,0,"",1,NA,0,NA,0.8,0.75,2,2,1,1,0,1,"2125",1,1,1,1,1,1,2,0,NA,NA,NA,NA,"2015-07-20 18:29:00","2015-07-20 18:33:28","2015-07-20 18:28:28","Subway","Red Line",300,540,0,268,4.46666666666667,5,572,566,593,593,0.964586846543002,0.833333333333333,NA,1,-1,0.166666666666667,1,1,NA,-0.48333333333333,0,-0.48333333333333,"Subway","Red Line",0,-2.26,0,0,13.9,13.9,"Subway",2.70136121295141,32,0.533333333333333
"MLRP_1UqBSuk4G0HHC7P",1,0,0,0,1,0,0,"",0,NA,1,0,0.4,1,1,3,1,1,0,2,"2474",1,0.833333333333333,0.833333333333333,1,1,1,0,0,NA,NA,NA,NA,"2015-07-23 16:12:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,-1,0,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1X05zYd6BD68iHz",1,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,4,4,1,1,7,"2150",1,0.166666666666667,0,0,0,0.333333333333333,60,0,NA,NA,NA,NA,NA,NA,NA,"Bus","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,0,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1YSJVbYGOuBx7hj",1,0,0,0,0,0,0,"",1,NA,0,0,0.8,0.75,2,1,1,1,1,7,"2140",1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.5,5,0,NA,NA,NA,NA,"2015-07-28 09:48:00",NA,NA,"Bus","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0,-1,0,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1zBegedvwqPyyH3",NA,NA,0,0,0,0,0,"",0,NA,0,NA,NA,NA,2,3,2,1,1,5,"2461",0,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.333333333333333,2,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_1ZU7VsXyv7THPU1",0.75,0,0,1,0,0,0,"",1,NA,0,0,NA,0.75,1,3,3,1,0,NA,"2127",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_20mjyU1m3njDblX",0.75,0,0,0,0,0,0,"",1,NA,0,0,0.8,0.75,1,3,3,1,1,7,"2703",1,0.5,0.666666666666667,0.833333333333333,1,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,-1,0.333333333333333,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_2311M7XnR5KecPX",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,5,3,1,1,7,"1970",0,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,10,1,"Newburyport/Rockport Line",NA,NA,NA,"2015-07-21 08:00:00","2015-07-21 08:00:22","2015-07-21 07:52:01","Commuter Rail","Newburyport/Rockport Line",501,360,1,22,0.366666666666667,8.35,266.4,244,247,247,1.07854251012146,NA,NA,NA,NA,NA,NA,0,NA,-2.68333333333333,0,-2.68333333333333,"Subway","Orange Line",0,NA,0,0,4.43333333333333,4.43333333333333,"Subway",1.69255281914461,-22,-0.366666666666667
"MLRP_23uGedQ1uYuRyxn",1,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,4,3,1,1,7,"1982",1,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,5,1,"Newburyport/Rockport Line",NA,NA,NA,"2015-07-21 09:11:00",NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,0,1,1,1,1,NA,NA,NA,NA,"CR","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_24A7O1t7GVfWv7D",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,1,6,"2359",0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,5,1,"Kingston/Plymouth Line",0,59,59,NA,NA,NA,"Commuter Rail","Kingston/Plymouth Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Kingston/Plymouth Line",0,-6.68181818181818,0,0,NA,59,"CR",4.0943445622221,NA,NA
"MLRP_24OAiB1FAQQTd2t",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,3,1,2,1,5,"2148",0,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_25bV2voP0yUAjuB",0.25,0,0,0,0,0,1,"hispanic",0,NA,0,1,NA,0,2,1,1,1,1,6,"2128",0,0.5,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Blue Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_25CHyJ0btLXpaTj",NA,0,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,4,1,1,7,"1930",0,0.833333333333333,NA,NA,NA,NA,15,1,"Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_25pbxjC1OkEDgKF",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,2,1,1,7,"2131",0,0.5,0.333333333333333,0.5,0.666666666666667,0.666666666666667,5,1,"Needham Line",0,45,45,"2015-07-23 08:26:00","2015-07-23 08:28:31","2015-07-23 08:24:45","Commuter Rail","Needham Line",226,240,0,151,2.51666666666667,3.76666666666667,437,439,446.333333333333,449,0.979088872292756,NA,NA,NA,NA,NA,NA,0,0,0.350000000000004,0.416514944294752,0.350000000000004,"Subway","Red Line",0.416514944294752,NA,0,0,9.83333333333334,9.83333333333334,"Subway",2.38262780066758,75,1.25
"MLRP_25XRfooJpCeNfjD",1,0,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,0,2,"2445",0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,8,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_26xelUbt4oMYMcd",0.5,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.5,1,3,2,1,1,7,"2127",1,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.5,5,0,NA,NA,NA,NA,NA,NA,NA,"Bus","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,0,-1,0,0.4,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_299Tx8rE914pvdr",0.5,1,NA,NA,NA,NA,NA,"",1,NA,0,1,0.4,0.75,1,3,2,1,0,2,"02150",1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,4,0,NA,NA,NA,NA,"2015-07-21 09:25:00","2015-07-21 09:26:48","2015-07-21 09:20:16","Bus","114",392,300,1,108,1.8,6.53333333333333,173,156,171,168,1.01169590643275,0.666666666666667,0.5,1,-1,0.333333333333333,1,1,NA,-0.9,0,-0.9,"Subway","Blue Line",0,NA,0,0,4.4,4.4,"Subway",1.68639895357023,-108,-1.8
"MLRP_29r19XRQ3KpzlqZ",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,3,1,0,NA,"2021",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_2aF7AMS4vJzYHdj",0.5,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.75,1,3,2,1,1,6,"2130",1,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,5,0,NA,NA,NA,NA,"2015-07-21 08:07:00","2015-07-21 08:14:18","2015-07-21 08:02:04","Subway","Orange Line",734,360,1,438,7.3,12.2333333333333,567.6,569,520.4,518,1.09069946195234,0.666666666666667,NA,1,-1,0,0.8,1,NA,5.15,1.81645208181843,5.15,"Subway","Orange Line",1.81645208181843,2.91315789473685,1,2,16.7833333333333,16.7833333333333,"Subway",2.87826168907965,296,4.93333333333333
"MLRP_2aSPil8WrCJexyR",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,1,1,3,3,1,1,7,"2148",0,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,8,0,NA,NA,NA,NA,"2015-07-21 07:47:00","2015-07-21 07:48:37","2015-07-21 07:42:51","Subway","Orange Line",346,360,0,97,1.61666666666667,5.76666666666667,794.4,839,784.8,802,1.01223241590214,NA,NA,NA,NA,NA,NA,0,NA,-0.766666666666663,0.480366416281282,-0.766666666666663,"Subway","Orange Line",0.480366416281282,-0.823809523809524,0,1,15.6,15.6,"Subway",2.8094026953625,-97,-1.61666666666667
"MLRP_2g9lLYhwFFbCyBT",0.5,0,0,0,0,0,0,"",1,NA,0,0,1,0,1,3,2,1,0,2,"2135",1,0.833333333333333,0.833333333333333,0.833333333333333,1,1,7,0,NA,NA,NA,NA,"2015-07-21 07:17:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,1,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
